,CHI,OMEGA,OMEGA_Cont,X_LUT,Y_LUT,Z_LUT
137,10.0,327.5,687.5,-0.009303799952380853,0.045451141404761905,0.0071672271904762545
138,10.0,332.5,692.5,-0.009330430634146219,0.04597836617073171,0.0032097087073171366
139,10.0,337.5,697.5,-0.009371966047618934,0.04626163538095238,-0.000903140190476125
140,10.0,342.5,702.5,-0.009389447166666539,0.04624462247619048,-0.005123673595238036
141,10.0,347.5,707.5,-0.009409869170731524,0.04578274841463415,-0.009203835536585292
142,10.0,352.5,712.5,-0.00946780745238085,0.04497739838095238,-0.013306530999999936
143,10.0,357.5,717.5,-0.009546082545743696,0.043188480161495624,-0.01938478427525849
144,20.0,2.5,722.5,-0.02442148858823514,0.10479046282352941,-0.04347071249019601
145,20.0,7.5,727.5,-0.02437896351219495,0.10033275153658537,-0.05369068948780482
146,20.0,12.5,732.5,-0.024449515095237972,0.09552431707142858,-0.06233182130952374
147,20.0,17.5,737.5,-0.024434883195121847,0.09004334665853658,-0.07040826948780482
148,20.0,22.5,742.5,-0.02436704748780479,0.08355309495121951,-0.07793214729268287
149,20.0,27.5,747.5,-0.024297373395348664,0.07636456469767441,-0.08515937081395344
150,20.0,32.5,752.5,-0.024242525682926716,0.06869690409756098,-0.09187912468292676
151,20.0,37.5,757.5,-0.024174943071428454,0.06044225311904762,-0.09778963414285709
152,20.0,42.5,762.5,-0.02410719836585354,0.05171579017073171,-0.10291318202439019
153,20.0,47.5,767.5,-0.02400548361904752,0.042556708809523815,-0.10704983549999993
154,20.0,52.5,772.5,-0.023901330658536436,0.0330261632195122,-0.1105402809756097
155,20.0,57.5,777.5,-0.02379868099999991,0.022988563906976747,-0.11327747686046506
156,20.0,62.5,782.5,-0.02369200702439007,0.012917135731707321,-0.1148867814146341
157,20.0,67.5,787.5,-0.02363465670731696,0.002829492487804881,-0.11568254280487797
158,20.0,72.5,792.5,-0.02351393960975601,-0.007412107219512192,-0.11554055319512188
159,20.0,77.5,797.5,-0.02340965009523791,-0.017721623166666662,-0.11460117049999996
160,20.0,82.5,802.5,-0.023279432714285564,-0.027898353404761905,-0.1127821238571428
161,20.0,87.5,807.5,-0.023200741428571262,-0.03792016266666667,-0.11001199195238089
162,20.0,92.5,812.5,-0.02309816288095225,-0.04758955771428571,-0.10632166045238088
163,20.0,97.5,817.5,-0.02297521245238085,-0.05676043473809524,-0.10182359154761897
164,20.0,102.5,822.5,-0.022876764926829097,-0.06530119797560975,-0.09648767104878044
165,20.0,107.5,827.5,-0.022820122785714082,-0.07335868923809523,-0.09052813352380948
166,20.0,112.5,832.5,-0.022729319999999918,-0.08059774251219512,-0.08385782278048774
167,20.0,117.5,837.5,-0.022666227904761794,-0.08742917707142855,-0.07652725069047611
168,20.0,122.5,842.5,-0.022519339142857024,-0.09385780869047619,-0.06845267257142851
169,20.0,127.5,847.5,-0.02241351221951202,-0.09942797290243902,-0.05979960404878044
170,20.0,132.5,852.5,-0.022326335414634,-0.10397828456097562,-0.050955945048780434
171,20.0,137.5,857.5,-0.022246936380952247,-0.10803674116666667,-0.04171452342857137
172,20.0,142.5,862.5,-0.02220076085714274,-0.11094477261904762,-0.03185093411904755
173,20.0,147.5,867.5,-0.022130294333333172,-0.11321786664285712,-0.02202893628571422
174,20.0,152.5,872.5,-0.02209245652380938,-0.11466976526190475,-0.011973449285714224
175,20.0,157.5,877.5,-0.022082268780487684,-0.11509495860975612,-0.002040670146341396
176,20.0,162.5,882.5,-0.021996120365853508,-0.11443405387804875,0.007824740292682994
177,20.0,167.5,887.5,-0.022017413975609617,-0.11302291439024391,0.017712132829268364
178,20.0,172.5,892.5,-0.02201708485714276,-0.11082962116666667,0.02735750709523816
179,20.0,177.5,897.5,-0.02197541604761893,-0.10778127840476191,0.03686144152380959
180,20.0,182.5,902.5,-0.021984443547618953,-0.10392546266666666,0.046033576238095314
181,20.0,187.5,907.5,-0.022015112853658418,-0.09955338663414634,0.054811949048780555
182,20.0,192.5,912.5,-0.02206380376190465,-0.09441054038095238,0.06317217700000008
183,20.0,197.5,917.5,-0.022138826690476045,-0.08851981504761905,0.0710071523095239
184,20.0,202.5,922.5,-0.022137951658536485,-0.08198906336585365,0.07820740492682934
185,20.0,207.5,927.5,-0.022204425714285596,-0.07491752021428572,0.08484144957142867
186,20.0,212.5,932.5,-0.0222853227380951,-0.0671569934047619,0.09089825692857152
187,20.0,217.5,937.5,-0.022313025595237998,-0.05889394857142856,0.0961749284285715
188,20.0,222.5,942.5,-0.02240019528571416,-0.05022121957142857,0.10080734173809533
189,20.0,227.5,947.5,-0.022480776268292504,-0.041176005853658534,0.10462801880487814
190,20.0,232.5,952.5,-0.022551855119047497,-0.03198125883333333,0.10776847252380958
191,20.0,237.5,957.5,-0.022672873219512116,-0.022557371682926826,0.11011388829268301
192,20.0,242.5,962.5,-0.02276157261904749,-0.012948537785714283,0.11184841211904771
193,20.0,247.5,967.5,-0.022830016119047485,-0.0030345817619047586,0.11249806257142862
194,20.0,252.5,972.5,-0.02289866695121938,0.006619420170731711,0.11232972404878057
195,20.0,257.5,977.5,-0.023106826658536476,0.0156493466097561,0.111569739292683
