,CHI,OMEGA,OMEGA_Cont,X_LUT,Y_LUT,Z_LUT
312,40.0,122.5,1562.5,-0.09291797352694597,-0.23452516377245503,-0.1783560251856287
313,40.0,127.5,1567.5,-0.09279952316167654,-0.2490557176467066,-0.15722589380239513
314,40.0,132.5,1572.5,-0.09275490757926816,-0.2618531517926829,-0.1352336526463414
315,40.0,137.5,1577.5,-0.09266859260714273,-0.27270765385714285,-0.11201102531547613
316,40.0,142.5,1582.5,-0.09262541735757564,-0.2812741037878788,-0.08794604223636357
317,40.0,147.5,1587.5,-0.09252452631547609,-0.2875219222202381,-0.06318360645833326
318,40.0,152.5,1592.5,-0.09252735913690463,-0.29185229663095236,-0.03809624824999994
319,40.0,157.5,1597.5,-0.09251595056024084,-0.29390525447590365,-0.012644700499999932
320,40.0,162.5,1602.5,-0.09242525199397575,-0.2935297438554217,0.01297396904819284
321,40.0,167.5,1607.5,-0.09237341449999988,-0.29093208763855427,0.03827288391566272
322,40.0,172.5,1612.5,-0.09233266759999989,-0.2862176901878788,0.06313975927878795
323,40.0,177.5,1617.5,-0.0922948405808382,-0.27932988619161675,0.08759858259281444
324,40.0,182.5,1622.5,-0.09227430754761892,-0.2701981716309524,0.11170325816071436
325,40.0,187.5,1627.5,-0.0923288408562873,-0.2591282098443114,0.1348861832574851
326,40.0,192.5,1632.5,-0.09231485904819266,-0.24613701321084341,0.15664079214457838
327,40.0,197.5,1637.5,-0.09243034869879507,-0.23164926642168673,0.17719982359036152
328,40.0,202.5,1642.5,-0.09253032058579871,-0.21517751847928995,0.1965826887573965
329,40.0,207.5,1647.5,-0.09269029504216855,-0.19746654304216865,0.21422906982530127
330,40.0,212.5,1652.5,-0.0927885437365268,-0.1778460079461078,0.23059292314970062
331,40.0,217.5,1657.5,-0.09278572866467052,-0.15673037591616767,0.24520203698802398
332,40.0,222.5,1662.5,-0.09290811571084324,-0.1345878378373494,0.2578891135903615
333,40.0,227.5,1667.5,-0.0930126895030302,-0.11162458519393939,0.26856642513333334
334,40.0,232.5,1672.5,-0.09310592044311367,-0.08781991901197606,0.27722224224550895
335,40.0,237.5,1677.5,-0.09329138154761892,-0.06325018070238093,0.2840062398511905
336,40.0,242.5,1682.5,-0.09335784953333322,-0.03837687256969697,0.288298539369697
337,40.0,247.5,1687.5,-0.09346186090419151,-0.013274553634730537,0.29048596450898206
338,40.0,252.5,1692.5,-0.09368387267878775,0.011722171363636366,0.29058599953333336
339,40.0,257.5,1697.5,-0.09384422033333321,0.03659206975595239,0.2884625106607143
340,40.0,262.5,1702.5,-0.0939303327317072,0.061217970091463424,0.28404435014634144
341,40.0,267.5,1707.5,-0.09405625648214275,0.08550966445238095,0.27747722019642856
342,40.0,272.5,1712.5,-0.09414602771856274,0.10925040846706587,0.2687254019760479
343,40.0,277.5,1717.5,-0.09422598431547609,0.13234464755357145,0.2579008922559524
344,40.0,282.5,1722.5,-0.09426580307272715,0.1545008706787879,0.24516744002424243
345,40.0,287.5,1727.5,-0.09434249171084325,0.17544794974096387,0.23064224924096385
346,40.0,292.5,1732.5,-0.09453479994610768,0.1951264525508982,0.21448939077245513
347,40.0,297.5,1737.5,-0.09467058022754478,0.21317119358083836,0.19674860292814378
348,40.0,302.5,1742.5,-0.09477744284939746,0.22965100698192772,0.17742861913855432
349,40.0,307.5,1747.5,-0.09488984215060231,0.2442313783915663,0.15684371076506032
350,40.0,312.5,1752.5,-0.0949345788502993,0.2568519390778443,0.13507512728742524
351,40.0,317.5,1757.5,-0.09499752407228902,0.267627076373494,0.11228994325301211
352,40.0,322.5,1762.5,-0.09510186336746974,0.2764890933674699,0.08825656280722899
353,40.0,327.5,1767.5,-0.09523503383734926,0.2832486359096386,0.06380268789759043
354,40.0,332.5,1772.5,-0.09531126052694598,0.2879645654011976,0.038719362538922227
355,40.0,337.5,1777.5,-0.09526272222023799,0.29040640511904764,0.013025514910714353
356,40.0,342.5,1782.5,-0.09532200556626494,0.29076183890361446,-0.012606263620481858
357,40.0,347.5,1787.5,-0.09540918859523796,0.28890699900000005,-0.03811841212499993
358,40.0,352.5,1792.5,-0.09548185695783122,0.28483031569879524,-0.06322940743975897
359,40.0,357.5,1797.5,-0.0952380027465939,0.2753668043310627,-0.09763028774386914
